"Falco_subbuteo","Anthus_trivialis","Phylloscopus_bonelli","Tetrao_tetrix","Parus_caeruleus","Dendrocopos_major","Garrulus_glandarius","Carduelis_spinus","Loxia_curvirostra","Phylloscopus_trochilus","Certhia_brachydactyla","Sylvia_borin","Phoenicurus_phoenicurus","Hippolais_icterina","Pyrrhula_pyrrhula","Emberiza_citrinella","Muscicapa_striata","Picus_canus","Picus_viridis","Accipiter_gentilis","Bonasa_bonasia","Parus_cristatus","Prunella_modularis","Columba_oenas","Coccothraustes_coccothraustes","Sylvia_curruca","Sitta_europaea","Dendrocopos_minor","Corvus_corax","Cuculus_canorus","Buteo_buteo","Turdus_viscivorus","Parus_montanus","Luscinia_megarhynchos","Lanius_collurio","Oriolus_oriolus","Corvus_corone","Turdus_torquatus","Columba_palumbus","Aegithalos_caudatus","Milvus_migrans","Dryocopus_martius","Regulus_ignicapillus","Accipiter_nisus","Parus_palustris","Nucifraga_caryocatactes","Ficedula_hypoleuca","Streptopelia_turtur","Turdus_pilaris","Certhia_familiaris","Strix_aluco","Phylloscopus_sibilatrix","Asio_otus","Pernis_apivorus","Regulus_regulus","Serinus_citrinella","avg","cov","cv","dns","fhd","p10","p25","p95","rt_p2595","std","uhd","asp","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","ddeg0","ddeg5","mbal","mind","pet_103","pet_49","pet_ave","pet_swrt","prc_103","prc_49","prc_swrt","rad","slp","tpi","twi","CLUMPY_canopy","CLUMPY_under_midstorey","TE_canopy","TE_under_midstorey","TE_matrix","TE_total","data_type","blockCV_tile"
0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,12.3299999237061,57.6000022888184,0.48175183243919,57.6000022888184,1.59974181652069,4.73999977111816,7.37999963760376,22.9799995422363,0.321148815692516,5.94000005722046,2.22003936767578,183.080383300781,5.62529993057251,13.6534748077393,-2.21869993209839,962,96,68,10.9530000686646,260,209,250,230,9.06717491149902,34.2030982971191,647.86669921875,20.1533241271973,-6.35427522659302,26.5070495605469,6.45480012893677,1.08245003223419,17788.48828125,11750.1376953125,-847,1.89522457122803,3.65936160087585,6.24912595748901,4.95424365997315,1.71613073348999,473.745208740234,488.55712890625,1.03019535541534,27198.9609375,30.4627876281738,-1.43437147140503,4.39371824264526,0.5756,0.453,18980,20880,7500,47360,"train",3
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1499996185303,39.6000022888184,0.49064041440768,39.6000022888184,1.44009852409363,3.95999979972839,6.05999994277954,19.0599994659424,0.31794334273765,4.98000001907349,2.30265665054321,211.375427246094,4.00667476654053,11.7640247344971,-3.15687489509583,1408,183,61,32.3938255310059,458,216,338,216,7.92747497558594,32.1264266967773,613.989440917969,17.5042743682861,-7.16650009155273,24.6708507537842,6.2352499961853,-3.15687489509583,12237.5380859375,8093.0888671875,312,0.763517439365387,1.25453066825867,4.72989797592163,2.99221444129944,3.91238451004028,591.586242675781,816.823120117188,1.38048303127289,16447.318359375,26.7155284881592,1.64233207702637,4.3010139465332,0.5985,0.536,15540,16620,2600,34760,"train",3
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.30000019073486,65.8000030517578,0.733333285478709,65.8000030517578,1.51692986488342,2.30999994277954,4.52999973297119,23.1999988555908,0.195258618811506,6.81999969482422,2.38705897331238,201.198867797852,10.8991003036499,19.4432506561279,2.30802488327026,1172,122,74,16.8160247802734,357,237,357,242,9.16737461090088,32.8671493530273,692.89697265625,26.1590251922607,-1.7323499917984,27.8912258148193,19.4432506561279,3.75419998168945,45809.796875,32707.04296875,-210,1.11805033683777,1.98016345500946,5.57169532775879,3.77592945098877,2.81641006469727,509.74560546875,661.817626953125,1.2983433008194,20571.935546875,0.374050438404083,-0.025551490485668,9.87368011474609,0.6385,0.4577,14500,26820,15240,56560,"train",1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.71000003814697,3.5,0.536964960570948,3.5,1.18739438056946,3.83999991416931,4.90999984741211,17.2399997711182,0.284802779153033,4.1399998664856,2.14731168746948,192.671661376953,9.30910015106201,17.7990493774414,0.918075025081635,1109,119,61,22.225549697876,346,202,345,207,8.86285018920898,32.5194511413574,684.313659667969,24.4332752227783,-2.82052493095398,27.2537746429443,16.0690250396729,2.20022511482239,38760.69921875,20336.751953125,-305,1.19521999359131,2.02409601211548,5.70254421234131,3.86332011222839,2.82109355926514,457.734222412109,651.129638671875,1.42247903347015,21094.541015625,3.10572099685669,0.142783358693123,7.36917877197266,0.4257,0.5748,2720,6940,7740,17400,"train",2
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,18.2600002288818,58.7000007629395,0.619934258101453,58.7000007629395,2.00606179237366,3.65999984741211,6.90999984741211,34.6699981689453,0.199307764994391,11.3199996948242,2.3456461429596,238.320770263672,9.62485027313232,17.9702758789062,1.50307500362396,1120,109,72,13.3772001266479,316,232,297,251,8.33374977111816,31.622350692749,668.267272949219,24.334400177002,-2.01827502250671,26.3525257110596,14.5038995742798,5.24060010910034,40514.37109375,22321.416015625,-363,1.29914307594299,2.25159502029419,5.8601450920105,4.05587005615234,2.60504150390625,528.742858886719,591.617004394531,1.11889576911926,22137.458984375,3.05323266983032,0.155742302536964,7.95501232147217,0.7353,0.619,13800,17760,9840,41400,"train",1
0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,18.5200004577637,67.8000030517578,0.474622016446453,67.8000030517578,1.91948330402374,5.11999988555908,12.0799999237061,31.3699989318848,0.385081298534181,8.78999996185303,2.36387729644775,186.559051513672,6.39550018310547,14.2579746246338,-1.18369996547699,1655,181,102,22.1930255889893,540,329,531,329,7.69525003433228,31.310375213623,631.442077636719,19.8399505615234,-4.7373251914978,24.5773258209229,12.5160503387451,-0.565550029277802,20831.005859375,12988.5234375,300,0.771414637565613,1.94600689411163,5.45693302154541,3.70146989822388,3.15690159797669,683.592895507812,971.065673828125,1.42052209377289,20291.064453125,18.1744422912598,1.19571828842163,4.51472854614258,0.7621,0.5279,7900,9380,5720,23000,"train",4
1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,18.3400001525879,19.3000011444092,0.50436204596731,19.3000011444092,1.94334650039673,4.6399998664856,10.4799995422363,31.9299983978271,0.328217978957039,9.25,2.37939095497131,202.508361816406,7.42600011825562,15.5178499221802,-0.623324990272522,1880,209,114,22.2192001342773,618,372,618,372,7.79384994506836,30.7967491149902,656.753723144531,21.0900249481201,-4.21682500839233,25.3068752288818,15.5178499221802,-0.623324990272522,23850.88671875,17430.787109375,316,0.79742157459259,2.50579571723938,6.04585838317871,4.27582693099976,2.43022966384888,776.476623535156,1103.34448242188,1.42102003097534,23408.677734375,9.29329109191895,-0.645921587944031,5.51976585388184,0.7315,0.3626,11380,13500,17120,42000,"train",5
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,53.9000015258789,0.607142857142857,53.9000015258789,1.19167363643646,2.93999981880188,4.23000001907349,16.1000003814697,0.262732914214213,4.25,2.2636730670929,150.468399047852,6.56925010681152,14.7160997390747,-1.29702496528626,1634,186,63,32.8508987426758,523,224,504,229,8.29647541046143,31.8652000427246,651.235229492188,20.6577243804932,-5.37085008621216,26.0283508300781,11.5566253662109,-0.301425009965897,21414.373046875,14264.36328125,-95,1.07577669620514,3.27557611465454,6.18555212020874,4.73056411743164,1.8966805934906,618.313781738281,1015.28692626953,1.64218294620514,25929.1015625,28.3319664001465,0.657889366149902,5.3609619140625,0.4589,0.442,22480,25120,2680,50280,"train",3
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,19.8500003814697,65,0.481612054519998,65,1.99895107746124,5.1399998664856,13.0299997329712,33.8800010681152,0.384592660040788,9.55999946594238,2.34924507141113,171.589385986328,8.93172454833984,17.4301490783691,0.456375002861023,1012,107,59,20.5290241241455,317,191,315,204,7.93830013275146,30.2523498535156,688.523498535156,23.4076747894287,-2.83124995231628,26.2394504547119,15.8067998886108,1.73977494239807,34802.484375,20093.123046875,-440,1.35815000534058,2.12606883049011,5.80866003036499,3.96736454963684,2.73258471488953,423.736511230469,588.032897949219,1.38773989677429,21670.80859375,1.26177966594696,0.070752561092377,8.63046550750732,0.79,0.5206,9660,6020,6160,21840,"train",5
0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,19.6999988555908,33.2999992370605,0.379187828636431,33.2999992370605,1.75374341011047,8.25,14.3299999237061,29.4799995422363,0.486092270903034,7.46999979019165,2.27917218208313,235.884292602539,9.67352485656738,18.0489501953125,1.54607498645782,1059,100,74,10.2323246002197,287,227,267,262,8.28684997558594,31.4776000976562,669.859191894531,24.4652004241943,-1.86125004291534,26.3264007568359,5.7525749206543,5.27869987487793,40712.78125,22804.908203125,-383,1.36418390274048,2.12796401977539,5.75295400619507,3.94045901298523,2.71906328201294,526.108703613281,532.610900878906,1.01237821578979,21506.0234375,4.6456880569458,-0.093039095401764,7.14253425598145,0.8515,0.2944,8220,4360,7580,20160,"train",1
0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,11.8400001525879,44.9000015258789,0.669763490383516,44.9000015258789,1.71743083000183,2.45000004768372,4.28999996185303,25.2099990844727,0.170170571901977,7.92999982833862,2.31260013580322,289.296539306641,10.1444253921509,18.7983741760254,1.56589996814728,996,103,59,17.3384494781494,292,192,292,204,9.06894969940186,32.6226501464844,697.699951171875,25.6877746582031,-2.11722493171692,27.8049507141113,18.7983741760254,2.94702506065369,42446.6015625,26151.4765625,-439,1.37472569942474,2.09746956825256,5.74707937240601,3.92227458953857,2.7417528629303,439.55615234375,556.720275878906,1.26655149459839,21393.771484375,0.857090532779694,-0.287682741880417,8.61763763427734,0.8578,0.5215,6780,14520,10980,32280,"train",2
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5900001525879,52,0.657223790166438,52,1.62812638282776,2.83999991416931,4.67999982833862,22.769998550415,0.205533602383708,6.96000003814697,2.35947942733765,132.574020385742,12.1192502975464,20.8264999389648,3.53717494010925,1665,209,58,36.0191993713379,547,213,481,213,9.07415008544922,32.2827262878418,694.707153320312,27.1162242889404,-0.992250025272369,28.1083507537842,15.5142002105713,3.53717494010925,51320.74609375,35941.77734375,175,0.884689807891846,2.35762882232666,5.78767490386963,4.07265186309815,2.46245217323303,614.0068359375,1050.52062988281,1.71084225177765,22150.83203125,7.87894868850708,-0.764567136764526,6.39485788345337,0.4729,0.3756,26680,30120,8000,64800,"train",3
0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,15.5799999237061,49.7000007629395,0.532092426344574,49.7000007629395,1.87429428100586,4.3899998664856,8.61999988555908,29.1299991607666,0.295914868997622,8.28999996185303,2.38877701759338,167.280624389648,5.18947505950928,12.9020500183105,-2.2386999130249,1603,181,105,20.4276752471924,524,337,524,368,8.55830001831055,33.8898239135742,621.004333496094,18.90012550354,-6.35085010528565,25.2515506744385,12.9020500183105,2.23075008392334,16521.9765625,10839.7509765625,-67,1.03335821628571,2.96496319770813,6.17259836196899,4.56878089904785,2.19267249107361,705.386779785156,897.922302246094,1.27255499362946,25093.654296875,19.1250858306885,-2.77936863899231,5.25090932846069,0.7475,0.3546,12360,18840,14160,45360,"train",1
0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,15.9299993515015,60.7000007629395,0.521657238181817,60.7000007629395,1.89114439487457,4.3600001335144,8.9399995803833,29.7199993133545,0.300807529842915,8.30999946594238,2.33694195747375,227.952362060547,4.93187522888184,12.4605503082275,-2.09092497825623,1771,174,120,11.900975227356,513,389,513,442,7.42217493057251,31.4300994873047,600.497985839844,17.79075050354,-5.81857490539551,23.6096000671387,12.4605503082275,0.238399997353554,15948.44140625,10497.6669921875,134,0.927063703536987,2.95413994789123,5.99919986724854,4.4766697883606,2.18143391609192,847.230346679688,923.3740234375,1.09052908420563,24590.025390625,25.4442253112793,1.58657026290894,4.20360231399536,0.7118,0.465,14420,18020,9880,42320,"train",1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.97999954223633,36.2000007629395,0.567928748842953,36.2000007629395,1.42083132266998,3.47000002861023,4.80999994277954,18.0200004577637,0.266925628223678,5.09999990463257,2.29686427116394,151.650299072266,6.89823532104492,14.9722146987915,-0.61176472902298,2126,268,67,39.7725944519043,703,243,621,243,7.51193761825562,30.3773002624512,634.5146484375,20.1964359283447,-4.52826976776123,24.7247409820557,9.41923904418945,-0.61176472902298,23064.29296875,15022.1533203125,573,0.7620729804039,2.83157730102539,5.66401720046997,4.24779748916626,2.12988257408142,758.856018066406,1366.87414550781,1.80111372470856,23262.919921875,24.8472442626953,3.53466987609863,4.37058067321777,0.7979,0.7477,8640,12720,5840,27200,"train",3
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,13.2999992370605,64.0999984741211,0.5338346099185,64.0999984741211,1.73373806476593,3.5699999332428,7.69000005722046,25.2999992370605,0.303952580597544,7.09999990463257,2.38879942893982,173.372680664062,6.63735008239746,14.6879253387451,-1.47175002098083,1288,152,83,21.1646251678467,421,265,421,270,8.57384967803955,32.6562232971191,658.257080078125,20.6276245117188,-5.62582492828369,26.2534008026123,14.6879253387451,2.11630010604858,21644.4375,14837.0068359375,-416,1.30760359764099,3.05426454544067,6.2693042755127,4.66178464889526,2.0584065914154,555.364318847656,733.013488769531,1.32005774974823,25552.830078125,16.77126121521,0.324213892221451,5.24358510971069,0.7838,0.4816,9220,15820,10160,35200,"train",5
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11.5500001907349,19.5,0.690909081150912,19.5,1.73107326030731,2.79999995231628,4.59999990463257,26.0900001525879,0.17631275882443,7.98000001907349,2.31760478019714,143.609725952148,2.03917503356934,9.84409999847412,-5.29129981994629,1619,186,64,33.053524017334,540,228,540,229,7.48477506637573,30.3422508239746,625.193725585938,15.2501754760742,-9.40944957733154,24.6588745117188,9.77932453155518,-4.78840017318726,8369.30859375,4821.97021484375,-174,1.12421095371246,3.43601250648498,6.37898826599121,4.90750026702881,1.86854410171509,604.572448730469,1014.79223632812,1.67992758750916,27065.66015625,28.8848419189453,0.887501835823059,4.59088754653931,0.8383,0.4939,3260,17080,15060,35400,"train",5
0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,13.7599992752075,61.5,0.550872116495205,61.5,1.7884373664856,3.42999982833862,7.3899998664856,26.4499988555908,0.279395092106915,7.57999992370605,2.38721609115601,274.250793457031,7.41155004501343,15.5979251861572,-0.750874996185303,1334,137,87,15.0927753448486,387,273,387,273,8.56552505493164,32.3896484375,664.433837890625,21.7056255340576,-4.73667478561401,26.4428005218506,15.5979251861572,-0.750874996185303,23492.564453125,16772.88671875,237,0.774573683738708,1.3367155790329,4.65259170532227,2.99465346336365,3.54210543632507,585.988525390625,747.925720214844,1.27714610099793,16390.158203125,23.425048828125,-3.50570559501648,5.00313520431519,0.7031,0.5131,15780,23080,9860,48720,"train",3
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.13999938964844,60.6000022888184,0.748157264421338,60.6000022888184,1.44407081604004,1.44999992847443,3.07999992370606,19.8299999237061,0.15532021863621,6.08999967575073,2.30350160598755,114.573089599609,3.64487504959106,11.4135751724243,-3.56750011444092,2106,244,106,26.4494247436523,640,351,531,351,7.27637481689453,30.2605495452881,616.75537109375,16.7187747955322,-7.32154989242554,24.0404758453369,4.67377519607544,-3.56750011444092,11468.1376953125,7484.138671875,778,0.617738902568817,1.98564982414246,5.27485322952271,3.63025140762329,2.89323258399963,891.906616210938,1214.01770019531,1.36173069477081,19968.939453125,23.6496906280518,-2.0287561416626,4.58268976211548,0.6028,0.5124,20580,23260,3920,47760,"train",3
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,11.2799997329712,58.7000007629395,0.651595751651366,58.7000007629395,1.69621658325195,2.71000003814697,5.07999992370605,25.0900001525879,0.202471099753345,7.34999990463257,2.38353657722473,281.38427734375,10.097825050354,18.6951999664307,1.60794997215271,986,99,62,13.812575340271,281,202,276,218,8.93682479858398,32.4617004394531,692.0341796875,25.5118255615234,-2.01694989204407,27.5288753509521,15.0334501266479,2.94090008735657,42271.234375,25999.3828125,-419,1.37996006011963,2.01584100723267,5.66709041595459,3.84146571159363,2.83760690689087,456.380554199219,529.944763183594,1.16118228435516,20953.783203125,3.40412306785583,-0.064097449183464,8.55725193023682,0.8309,0.555,10000,14120,7280,31400,"train",2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71999979019165,19.8000011444092,0.578869045823981,19.8000011444092,1.1276615858078,2.25999999046326,3.73000001907349,13.9200000762939,0.267959770016507,3.8899998664856,2.3405749797821,83.9362106323242,9.9109001159668,18.3874740600586,1.13499999046326,1550,195,88,29.6885509490967,560,285,560,285,8.89085006713867,32.2329483032227,698.766784667969,24.6618747711182,-2.92032504081726,27.5827255249023,18.3874740600586,1.13499999046326,41311.6640625,25796.908203125,228,0.80466103553772,1.82556366920471,5.39942216873169,3.61249303817749,2.95920276641846,606.103088378906,943.775146484375,1.55712985992432,19708.626953125,0.369513988494873,-0.078019708395004,7.37940692901611,0.464,0.5969,7900,17600,14580,40080,"train",5
0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,14.9200000762939,59.7999992370605,0.548257326385573,59.7999992370605,1.8621336221695,3.76999998092651,8.38000011444092,28.519998550415,0.293828910952696,8.17999935150146,2.38239860534668,196.819183349609,5.921875,13.8541250228882,-1.8984500169754,1726,182,114,16.8939990997314,537,373,537,375,8.09560012817383,31.981050491333,643.438354492188,19.6143741607666,-5.69677495956421,25.3106746673584,13.8541250228882,0.173875004053116,19497.744140625,12781.96484375,114,0.909518420696259,2.74441361427307,6.07523107528687,4.40982246398926,2.31291198730469,758.811767578125,967.224304199219,1.27623283863068,24183.306640625,24.5692119598389,-0.260968327522278,4.66794395446777,0.5618,0.3769,11340,12280,3860,27480,"train",3
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,15.0799999237061,31,0.608753275725839,31,1.93058860301971,3.53999996185303,6.61999988555908,31.7600002288818,0.208438282048216,9.17999935150146,2.34965848922729,321.884094238281,10.0515003204346,18.5552501678467,1.70637500286102,940,90,59,13.2279748916626,266,194,257,209,8.66009998321533,32.0384254455566,682.795349121094,25.1844501495361,-1.84482502937317,27.0306758880615,14.9485998153687,3.53672504425049,42190.08984375,26691.984375,-409,1.39412784576416,1.84308016300201,5.52608823776245,3.68458414077759,3.04740285873413,440.011352539062,499.638153076172,1.13546919822693,20097.31640625,6.38768243789673,-1.39007997512817,7.3505654335022,0.7617,0.6199,11180,11700,7960,30840,"train",1
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,18.8500003814697,41,0.528381954195504,41,1.87557327747345,3.08999991416931,9.59999942779541,31.3400001525879,0.306317784973038,9.96000003814697,2.30587077140808,198.42350769043,9.08615016937256,17.6019744873047,0.582674980163574,1004,109,58,21.8699245452881,319,185,318,198,7.9690752029419,30.2588005065918,690.184814453125,23.5893001556396,-2.74752497673035,26.3369750976562,15.9861249923706,1.88240003585815,35394.22265625,20345.685546875,-427,1.34420430660248,2.06374669075012,5.75602531433105,3.90988612174988,2.79042077064514,414.260589599609,589.338989257812,1.42262279987335,21351.828125,0.95259702205658,-0.041388586163521,9.03949165344238,0.8333,0.6698,4840,8320,8680,21840,"train",5
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.75999975204468,7,0.710084044557029,7,0.879068195819855,1.38999998569489,2.35999989509583,11.960000038147,0.197324405315092,3.37999987602234,2.12825918197632,179.902877807617,3.22604990005493,10.4960250854492,-3.39315009117127,2122,208,140,12.5193748474121,610,470,610,549,7.12825012207031,31.1737499237061,579.583129882812,15.5698003768921,-7.29427480697632,22.864200592041,10.4960250854492,-1.62052500247955,9987.716796875,5680.2021484375,649,0.694006264209747,2.22697615623474,5.82194137573242,4.02445888519287,2.77014446258545,1033.53161621094,1088.09118652344,1.05287623405456,22155.80859375,14.785945892334,0.97434937953949,4.98219442367554,0.4223,0.5322,2020,20420,19160,41600,"train",1
0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,20.2799987792969,41.7999992370605,0.501972384825479,41.7999992370605,2.01883316040039,4.42999982833862,12.4299993515015,34.5599975585938,0.359664358495031,10.1799993515015,2.30836462974548,175.700668334961,7.78267478942871,15.9828996658325,-0.319950014352798,1445,172,79,29.6979999542236,507,257,507,257,8.58395004272461,32.553150177002,662.850952148438,22.2083492279053,-4.16002511978149,26.3694000244141,15.9828996658325,-0.183724999427795,25191.98828125,17846.42578125,-158,1.06729972362518,2.65092921257019,6.12032651901245,4.38562774658203,2.33180546760559,547.721984863281,897.617248535156,1.63874661922455,24000.28125,10.1319160461426,-0.378756403923035,5.97790145874023,0.7938,0.4439,11420,13540,14400,39360,"train",4
